Timestamp,Agreed,Gender,Age,Weight,Income,College fees,Scholarship,Loans,Course,CGPA,Backlog,Study Hours,Smartphone Usage,Laptop Usage,Sleep Hours,Medications,Financial Stress,Smoking Habit,Drinking Habit,Smartwatch,Smarthwatch Brand,Low BPM,Average BPM,High BPM,Steps walked 
2024/02/01 4:34:41 pm GMT+5:30,YES,Female,21,56,50000,115000,No,No,Bsc,9.5,0,3,3,2,9,No,7,No,No,Yes,Fossil,72,99,116,238431
2024/02/01 4:34:42 pm GMT+5:30,YES,Male,23,65,50000,105000,No,No,Bcom,9.3,0,2,3,0,8,No,4,No,No,Yes,Mi,68,98,102,408948
2024/02/01 4:34:42 pm GMT+5:30,YES,Male,18,50,50000,87000,No,No,BCA,9.6,3,2,6,0,8,No,5,Yes,Yes,Yes,Fitbit,69,91,103,251456
2024/02/01 4:34:43 pm GMT+5:30,YES,Female,20,66,70000,90000,Yes,Yes,BCA,6.5,0,1,4,1,9,No,6,Yes,Yes,Yes,Fossil Gen,77,97,104,305388
2024/02/01 4:34:43 pm GMT+5:30,YES,Male,21,54,70000,87000,Yes,Yes,Bcom,9.7,0,3,6,2,9,No,5,Yes,Yes,Yes,Mi,79,84,115,349064
2024/02/01 4:34:43 pm GMT+5:30,YES,Female,19,56,80000,45000,Yes,No,BTech,9,2,3,6,1,9,No,5,Yes,Yes,Yes,Mi,80,83,104,278984
2024/02/01 4:34:44 pm GMT+5:30,YES,Male,17,66,65000,63000,Yes,Yes,BE,7.3,2,3,5,2,9,No,4,No,No,Yes,Boat,79,86,99,286838
2024/02/01 4:34:44 pm GMT+5:30,YES,Female,18,66,20000,63000,No,Yes,Bcom,6.1,3,2,6,0,8,No,5,No,No,Yes,Boat,78,81,108,274903
2024/02/01 4:34:45 pm GMT+5:30,YES,Female,20,66,40000,65000,No,No,BCA,9.7,0,2,5,0,7,No,4,No,No,Yes,Firebolt,74,97,103,418975
2024/02/01 4:34:46 pm GMT+5:30,YES,Male,23,53,20000,90000,Yes,No,Bsc,9.1,0,1,3,2,7,No,5,Yes,Yes,Yes,Fossil,76,84,109,207669
2024/02/01 4:34:46 pm GMT+5:30,YES,Female,19,54,30000,45000,No,Yes,BTech,8.3,3,1,4,1,7,No,6,No,No,Yes,Fossil Gen,65,98,103,364704
2024/02/01 4:34:47 pm GMT+5:30,YES,Male,22,49,20000,63000,No,No,Mcom,7.9,3,1,4,0,8,No,4,No,Yes,Yes,Fossil,72,85,105,486094
2024/02/01 4:34:47 pm GMT+5:30,YES,Female,24,50,100000,115000,Yes,No,BTech,6.1,2,1,5,0,7,No,4,Yes,Yes,Yes,Samsung,62,98,108,354740
2024/02/01 4:34:48 pm GMT+5:30,YES,Male,20,58,60000,62000,No,No,Bsc,5.8,1,3,4,0,8,Yes,7,Yes,yes,Yes,Boat,66,90,108,419830
2024/02/01 4:34:48 pm GMT+5:30,YES,Female,17,66,30000,108000,Yes,No,BCA,6.4,3,1,4,0,8,No,4,Yes,Yes,Yes,Apple,72,94,105,439379
2024/02/01 4:34:49 pm GMT+5:30,YES,Female,21,62,95000,45000,Yes,No,BE,6.5,3,1,3,2,8,No,4,Yes,Yes,Yes,Firebolt,70,81,103,260377
2024/02/01 4:34:49 pm GMT+5:30,YES,Male,20,64,80000,45000,No,No,BCA,8.4,0,3,4,2,7,No,4,Yes,Yes,Yes,Fitbit,75,91,98,468179
2024/02/01 4:34:50 pm GMT+5:30,YES,Male,24,51,100000,62000,Yes,Yes,Bcom,8.5,2,1,5,0,7,No,6,No,No,Yes,Fossil Gen,67,88,103,414158
2024/02/01 4:34:50 pm GMT+5:30,YES,Male,17,52,60000,90000,No,No,MTech,9.4,2,2,4,0,7,No,6,No,No,Yes,Fitbit,70,96,99,284723
2024/02/01 4:34:51 pm GMT+5:30,YES,Male,20,69,80000,65000,No,No,Mcom,6.4,2,2,4,0,7,No,6,Yes,Yes,Yes,Fitbit,80,89,99,222508
2024/02/01 4:34:51 pm GMT+5:30,YES,Female,22,55,65000,108000,Yes,No,BCA,6.1,1,1,3,0,9,No,4,Yes,Yes,Yes,Apple,72,88,109,310501
2024/02/01 4:34:51 pm GMT+5:30,YES,Female,22,58,60000,63000,No,No,BTech,9.1,3,1,3,0,7,No,5,Yes,Yes,Yes,Fitbit,69,81,105,311394
2024/02/01 4:34:52 pm GMT+5:30,YES,Male,23,62,80000,62000,No,Yes,Bcom,6.9,1,2,6,1,8,No,4,No,Yes,Yes,Apple,70,90,108,403236
2024/02/01 4:34:52 pm GMT+5:30,YES,Female,21,60,65000,105000,Yes,No,Msc,6.2,0,2,3,1,7,No,4,No,Yes,Yes,Boat,65,89,111,230611
2024/02/01 4:34:53 pm GMT+5:30,YES,Male,22,69,60000,45000,No,Yes,Bcom,6.1,1,2,6,0,7,No,6,Yes,Yes,Yes,Firebolt,69,92,95,318282
2024/02/01 4:34:53 pm GMT+5:30,YES,Male,18,68,30000,62000,Yes,No,MTech,9.5,3,1,5,1,8,No,6,Yes,Yes,Yes,Samsung,73,99,112,240756
2024/02/01 4:34:53 pm GMT+5:30,YES,Male,24,62,70000,108000,Yes,No,BTech,8.6,3,3,4,0,9,No,4,Yes,Yes,Yes,Apple,73,91,112,270067
2024/02/01 4:34:54 pm GMT+5:30,YES,Female,21,58,20000,115000,No,No,Bcom,6.6,0,1,4,2,8,No,4,No,Yes,Yes,Fastrack,75,84,103,309121
2024/02/01 4:34:54 pm GMT+5:30,YES,Female,20,58,65000,108000,Yes,No,Msc,6.2,0,2,3,2,7,No,4,No,Yes,Yes,Firebolt,77,96,99,394626
2024/02/01 4:34:55 pm GMT+5:30,YES,Female,21,69,95000,90000,No,No,BTech,9.6,3,1,3,1,7,No,5,No,Yes,Yes,FireBolt,63,91,111,389705
2024/02/01 4:34:55 pm GMT+5:30,YES,Male,24,64,65000,87000,No,Yes,BTech,7.4,0,3,4,0,7,No,5,Yes,Yes,Yes,Boat,66,91,97,356505
2024/02/01 4:34:56 pm GMT+5:30,YES,Female,24,45,15000,105000,No,Yes,Mcom,9.5,1,3,3,0,8,No,6,Yes,Yes,Yes,Fitbit,73,84,114,214928
2024/02/01 4:34:56 pm GMT+5:30,YES,Female,22,47,40000,62000,Yes,No,Bsc,7.2,2,1,4,1,8,No,5,No,No,Yes,Fossil Gen,70,90,100,393680
2024/02/01 4:34:57 pm GMT+5:30,YES,Male,21,47,20000,62000,No,No,MCA,8.9,3,3,3,0,7,No,4,No,No,Yes,Apple,62,95,114,498663
2024/02/01 4:34:57 pm GMT+5:30,YES,Female,22,61,95000,65000,No,No,Bcom,8.2,0,1,5,0,9,No,6,No,No,Yes,Apple,68,84,116,364564
2024/02/01 4:34:58 pm GMT+5:30,YES,Female,20,60,40000,63000,Yes,No,Msc,9.6,2,2,6,0,9,No,5,No,No,Yes,Fitbit,70,82,115,453267
2024/02/01 4:34:58 pm GMT+5:30,YES,Female,17,49,80000,115000,Yes,Yes,Bsc,6.9,1,2,5,0,8,No,6,No,No,Yes,Fossil,76,90,116,480885
2024/02/01 4:34:59 pm GMT+5:30,YES,Male,19,56,60000,115000,Yes,Yes,BTech,6,2,1,3,1,9,No,6,No,Yes,Yes,AmazFit,60,88,99,273232
2024/02/01 4:34:59 pm GMT+5:30,YES,Male,19,51,20000,115000,No,No,Bcom,6,1,3,6,0,7,No,4,No,Yes,Yes,Boat,61,88,104,300636
2024/02/01 4:35:00 pm GMT+5:30,YES,Male,24,65,40000,45000,Yes,Yes,Msc,6.8,3,3,6,1,7,No,6,No,No,Yes,Noise,69,83,110,430502
2024/02/01 4:35:00 pm GMT+5:30,YES,Male,20,69,30000,115000,Yes,Yes,BCA,9.6,0,2,4,1,9,No,4,No,No,Yes,Boat,75,84,107,304891
2024/02/01 4:35:00 pm GMT+5:30,YES,Female,21,63,65000,87000,Yes,No,Bsc,6.5,2,1,3,1,8,No,4,No,Yes,Yes,Mi,63,85,112,311754
2024/02/01 4:35:01 pm GMT+5:30,YES,Female,20,57,15000,90000,No,No,Bcom,8.2,1,1,4,2,7,No,6,Yes,No,Yes,Mi,69,82,102,321977
2024/02/01 4:35:01 pm GMT+5:30,YES,Male,18,67,100000,45000,Yes,Yes,MTech,7.3,0,1,5,2,9,No,5,No,Yes,Yes,Fitbit,63,87,108,385922
2024/02/01 4:35:02 pm GMT+5:30,YES,Male,22,66,30000,63000,No,Yes,Bcom,8.3,0,3,3,2,9,No,6,Yes,No,Yes,Mi,76,99,107,340055
2024/02/01 4:35:02 pm GMT+5:30,YES,Female,21,67,60000,63000,Yes,No,BCA,8.8,2,3,3,2,8,No,5,No,Yes,Yes,Boat,74,88,104,305708
2024/02/01 4:35:03 pm GMT+5:30,YES,Male,17,55,80000,90000,No,No,BTech,6.1,0,1,6,2,7,No,6,No,Yes,Yes,Fastrack,74,88,108,204897
2024/02/01 4:35:03 pm GMT+5:30,YES,Male,19,63,30000,108000,No,No,MCA,7.3,0,3,3,0,7,No,6,No,Yes,Yes,Samsung,61,90,99,484033
2024/02/01 4:35:04 pm GMT+5:30,YES,Female,21,60,60000,65000,No,Yes,Bcom,8.8,2,3,5,2,9,No,6,No,Yes,Yes,Noise,62,91,111,440725
2024/02/01 4:35:04 pm GMT+5:30,YES,Female,21,55,100000,105000,Yes,Yes,BE,6.7,3,2,3,0,8,No,4,No,Yes,Yes,FitBit,60,86,99,364498
2024/02/01 4:35:05 pm GMT+5:30,YES,Female,20,50,65000,108000,No,Yes,BTech,6.1,1,2,6,1,9,No,5,No,Yes,Yes,FireBolt,64,93,103,308068
2024/02/01 4:35:06 pm GMT+5:30,YES,Female,22,45,30000,115000,No,Yes,Mcom,8.7,1,1,5,2,8,No,5,No,Yes,Yes,Fossil Gen,61,87,116,372539
2024/02/01 4:35:06 pm GMT+5:30,YES,Female,23,45,80000,108000,No,No,Mcom,7.2,0,3,6,1,9,No,6,Yes,Yes,Yes,Samsung,60,94,115,490234
2024/02/01 4:35:07 pm GMT+5:30,YES,Male,21,69,65000,87000,Yes,Yes,BTech,8.7,3,1,5,0,8,No,4,Yes,Yes,Yes,FireBolt,65,98,98,244593
2024/02/01 4:35:07 pm GMT+5:30,YES,Male,22,53,80000,90000,Yes,No,BTech,9.7,3,1,5,1,8,No,4,Yes,Yes,Yes,Boat,72,99,110,338214
2024/02/01 4:35:07 pm GMT+5:30,YES,Female,21,52,40000,87000,No,No,Bsc,9.8,2,2,5,0,7,No,5,No,No,Yes,AmazFit,64,94,109,219357
2024/02/01 4:35:08 pm GMT+5:30,YES,Male,17,66,20000,115000,No,No,BCA,9,0,2,4,2,9,No,4,No,No,Yes,FireBolt,67,92,114,328600
2024/02/01 4:35:09 pm GMT+5:30,YES,Female,20,48,30000,108000,Yes,No,BTech,8,3,3,5,0,8,No,4,No,Yes,Yes,Apple,70,95,112,225777
2024/02/01 4:35:09 pm GMT+5:30,YES,Male,17,69,20000,45000,No,No,Msc,8.8,1,2,4,1,9,No,6,No,Yes,Yes,Firebolt,66,93,114,468751
2024/02/01 4:35:09 pm GMT+5:30,YES,Female,18,61,200000,90000,No,Yes,Mcom,8,0,2,5,1,8,No,5,Yes,Yes,Yes,Firebolt,75,98,101,234431
2024/02/01 4:35:10 pm GMT+5:30,YES,Female,24,48,80000,108000,No,No,MTech,6.1,2,2,3,0,9,No,4,Yes,Yes,Yes,Fossil,77,98,99,303373
2024/02/01 4:35:10 pm GMT+5:30,YES,Female,17,68,95000,45000,Yes,Yes,Mcom,9,1,1,5,2,9,No,4,No,No,Yes,FitBit,71,82,116,374444
2024/02/01 4:35:11 pm GMT+5:30,YES,Female,20,54,70000,63000,No,No,Bsc,6.3,3,3,4,1,7,No,5,No,Yes,Yes,Boat,66,88,112,214547
2024/02/01 4:35:11 pm GMT+5:30,YES,Male,24,46,50000,108000,Yes,Yes,BTech,6.6,0,2,6,2,7,No,4,No,Yes,Yes,Firebolt,74,91,99,459010
2024/02/01 4:35:12 pm GMT+5:30,YES,Female,21,58,30000,63000,No,Yes,BTech,7.1,1,2,4,2,7,No,5,No,Yes,Yes,Apple,66,89,116,307899
2024/02/01 4:35:12 pm GMT+5:30,YES,Female,17,67,40000,87000,No,No,BTech,9,1,2,4,0,8,No,6,No,No,Yes,Samsung,61,83,98,465390
2024/02/01 4:35:13 pm GMT+5:30,YES,Male,20,65,65000,65000,Yes,No,BCA,8.4,3,3,5,1,8,No,8,No,No,Yes,Noise,71,98,95,227997
2024/02/01 4:35:13 pm GMT+5:30,YES,Male,17,45,30000,45000,No,Yes,MTech,8.8,0,2,3,2,8,No,8,No,No,Yes,Fastrack,76,94,95,266278
2024/02/01 4:35:13 pm GMT+5:30,YES,Male,20,45,60000,105000,Yes,No,BCA,8.8,3,2,3,2,8,No,9,Yes,Yes,Yes,Fossil,76,96,112,250457
2024/02/01 4:35:14 pm GMT+5:30,YES,Male,18,63,40000,108000,Yes,Yes,Mcom,8.6,1,2,6,1,7,No,7,No,No,Yes,Fossil,79,96,110,499508
2024/02/01 4:35:14 pm GMT+5:30,YES,Female,18,59,80000,108000,Yes,No,BCA,9.2,0,3,5,1,9,No,6,No,No,Yes,Fitbit,63,87,113,352996
2024/02/01 4:35:15 pm GMT+5:30,YES,Male,22,57,95000,115000,Yes,No,Bcom,8.1,0,1,5,1,7,No,9,Yes,Yes,Yes,Mi,71,97,115,462802
2024/02/01 4:35:15 pm GMT+5:30,YES,Male,17,63,80000,62000,No,Yes,Bsc,6.9,1,1,6,2,7,No,6,No,No,Yes,Fitbit,69,98,96,236321
2024/02/01 4:35:16 pm GMT+5:30,YES,Female,17,63,100000,65000,Yes,Yes,MCA,9.6,2,1,4,1,8,No,8,No,No,Yes,Firebolt,78,99,102,255054
2024/02/01 4:35:16 pm GMT+5:30,YES,Male,18,50,100000,90000,No,No,MCA,9.2,1,3,3,1,9,No,7,Yes,Yes,Yes,Apple,75,94,112,354162
2024/02/01 4:35:17 pm GMT+5:30,YES,Female,18,68,80000,45000,Yes,No,BCA,6.7,3,1,3,1,8,No,6,No,No,Yes,Boat,73,95,97,310289
2024/02/01 4:35:17 pm GMT+5:30,YES,Female,17,55,100000,65000,No,No,BE,8.1,0,1,4,1,8,No,9,No,No,Yes,Mi,63,87,105,242737
2024/02/01 4:35:18 pm GMT+5:30,YES,Female,19,50,200000,45000,Yes,Yes,MTech,7.8,1,2,6,2,8,No,7,No,No,Yes,Samsung,69,93,100,444831
2024/02/01 4:35:18 pm GMT+5:30,YES,Female,23,58,80000,105000,Yes,No,Bsc,8.3,2,2,5,2,8,No,9,Yes,Yes,Yes,Fossil,65,96,113,328775
2024/02/01 4:35:19 pm GMT+5:30,YES,Male,21,65,15000,87000,Yes,Yes,BTech,7.6,1,1,5,1,8,No,9,No,No,Yes,FitBit,63,96,109,401454
2024/02/01 4:35:19 pm GMT+5:30,YES,Male,22,59,80000,108000,No,No,MTech,7.7,3,3,6,2,8,No,6,No,No,Yes,Samsung,66,90,99,424113
2024/02/01 4:35:20 pm GMT+5:30,YES,Male,21,50,100000,65000,No,Yes,BE,7.8,3,1,6,2,7,No,8,No,No,Yes,Samsung,64,89,116,420697
2024/02/01 4:35:20 pm GMT+5:30,YES,Female,17,61,15000,105000,No,No,MTech,9.3,1,3,5,0,8,No,7,No,No,Yes,FireBolt,74,96,111,408425
2024/02/01 4:35:21 pm GMT+5:30,YES,Female,17,66,80000,63000,Yes,No,Bcom,8,2,1,5,0,9,No,8,No,Yes,Yes,Fastrack,69,81,101,222569
2024/02/01 4:35:21 pm GMT+5:30,YES,Female,23,45,80000,115000,No,Yes,MTech,9,3,2,6,0,9,No,7,Yes,Yes,Yes,AmazFit,60,87,109,201459
2024/02/01 4:35:21 pm GMT+5:30,YES,Male,20,57,100000,87000,No,Yes,BE,8.4,3,1,4,0,7,No,8,No,No,Yes,FitBit,61,88,113,370178
2024/02/01 4:35:22 pm GMT+5:30,YES,Female,24,45,100000,108000,No,Yes,BTech,6.3,0,3,6,0,7,No,6,No,Yes,Yes,FitBit,66,97,110,466264
2024/02/01 4:35:22 pm GMT+5:30,YES,Female,17,49,80000,65000,No,Yes,MCA,6.6,0,3,6,1,7,No,6,No,Yes,Yes,AmazFit,73,91,99,418335
2024/02/01 4:35:23 pm GMT+5:30,YES,Male,22,49,50000,62000,Yes,Yes,BCA,7.9,3,2,3,2,9,No,6,No,No,Yes,FireBolt,67,98,100,466139
2024/02/01 4:35:23 pm GMT+5:30,YES,Female,22,47,70000,45000,Yes,Yes,Bsc,9.2,3,2,5,0,9,No,8,No,No,Yes,Apple,60,95,115,387827
2024/02/01 4:35:24 pm GMT+5:30,YES,Female,23,65,70000,62000,Yes,Yes,MCA,9.7,2,3,3,2,8,No,6,No,Yes,Yes,Boat,70,96,114,463979
2024/02/01 4:35:24 pm GMT+5:30,YES,Male,18,61,20000,115000,Yes,Yes,Bcom,8.9,1,3,3,0,7,No,6,No,Yes,Yes,FitBit,64,87,106,242236
2024/02/01 4:35:25 pm GMT+5:30,YES,Male,21,45,40000,105000,Yes,No,MCA,6.1,2,3,6,2,8,No,7,No,Yes,Yes,Noise,61,85,110,363493
2024/02/01 4:35:25 pm GMT+5:30,YES,Male,24,47,95000,45000,No,No,Bcom,6.3,2,1,5,1,9,No,8,No,Yes,Yes,Fossil,66,96,95,476055
2024/02/01 4:35:26 pm GMT+5:30,YES,Female,24,64,40000,105000,Yes,No,MTech,8.7,1,3,5,2,9,No,8,No,Yes,Yes,Apple,60,82,99,200280
2024/02/01 4:35:26 pm GMT+5:30,YES,Female,21,49,70000,87000,No,No,Bcom,7.3,0,3,5,0,7,No,9,Yes,Yes,Yes,Mi,70,84,113,227349
2024/02/01 4:35:27 pm GMT+5:30,YES,Male,21,63,100000,115000,No,No,MCA,7.3,3,3,6,2,8,No,9,Yes,Yes,Yes,Firebolt,61,99,112,416679
2024/02/01 4:35:27 pm GMT+5:30,YES,Female,23,56,50000,90000,Yes,Yes,BTech,6.3,0,2,4,0,7,No,8,Yes,Yes,Yes,Fossil Gen,60,82,108,336788
2024/02/01 4:35:27 pm GMT+5:30,YES,Male,21,49,95000,87000,No,No,Bcom,7.8,0,1,4,2,8,No,6,Yes,Yes,Yes,Fitbit,64,99,99,459682
2024/02/01 4:35:28 pm GMT+5:30,YES,Female,21,52,20000,65000,No,Yes,Bsc,9.1,0,1,4,0,8,No,7,Yes,Yes,Yes,Fossil Gen,76,85,104,448847
2024/02/01 4:35:28 pm GMT+5:30,YES,Male,24,70,65000,87000,Yes,No,Bcom,7.4,1,1,5,1,7,No,7,No,No,Yes,Firebolt,69,88,96,405291
2024/02/01 4:35:29 pm GMT+5:30,YES,Male,18,50,200000,65000,No,Yes,Mcom,7.4,1,1,5,0,7,No,9,No,No,Yes,Apple,70,88,95,356146
2024/02/01 4:35:29 pm GMT+5:30,YES,Male,17,47,15000,65000,Yes,Yes,Bcom,7.3,2,3,4,1,8,No,4,No,No,Yes,Samsung,61,89,106,306758
2024/02/01 4:35:30 pm GMT+5:30,YES,Female,24,69,30000,108000,Yes,No,MCA,9.7,2,3,5,0,9,No,6,No,No,Yes,Mi,65,91,96,270027
2024/02/01 4:35:30 pm GMT+5:30,YES,Female,23,70,80000,90000,No,No,MTech,9.3,0,2,6,2,8,No,6,No,Yes,Yes,Firebolt,67,89,99,426903
2024/02/01 4:35:30 pm GMT+5:30,YES,Male,24,46,30000,45000,Yes,Yes,MCA,8.3,2,1,6,2,9,No,4,No,Yes,Yes,Fossil,77,86,108,459694
2024/02/01 4:35:31 pm GMT+5:30,YES,Female,18,65,30000,115000,No,No,Msc,7.5,0,2,3,1,7,No,4,No,Yes,Yes,Fastrack,74,86,95,226808
2024/02/01 4:35:31 pm GMT+5:30,YES,Male,21,64,20000,45000,Yes,Yes,Bcom,8.4,3,1,4,2,8,No,4,No,Yes,Yes,Fitbit,71,92,104,368660
2024/02/01 4:35:32 pm GMT+5:30,YES,Female,18,64,40000,108000,Yes,Yes,MCA,8.1,3,3,3,1,9,No,6,No,Yes,Yes,Apple,73,82,110,442601
2024/02/01 4:35:32 pm GMT+5:30,YES,Male,21,70,60000,65000,No,No,BTech,9.3,0,2,6,0,7,No,4,Yes,Yes,Yes,Noise,76,82,115,425442
2024/02/01 4:35:33 pm GMT+5:30,YES,Male,19,53,60000,115000,Yes,No,BTech,8,2,2,4,2,7,No,6,No,No,Yes,Firebolt,79,82,113,379000
2024/02/01 4:35:33 pm GMT+5:30,YES,Female,21,48,65000,115000,Yes,No,MTech,6.9,3,1,5,2,7,No,6,No,Yes,Yes,Apple,76,99,115,429854
2024/02/01 4:35:33 pm GMT+5:30,YES,Female,21,66,50000,90000,No,Yes,BTech,7.8,3,3,4,2,9,No,4,Yes,Yes,Yes,Samsung,72,84,96,439929
2024/02/01 4:35:34 pm GMT+5:30,YES,Female,21,70,20000,62000,No,No,Mcom,7.5,2,2,3,2,7,No,4,No,Yes,Yes,Noise,67,93,114,385835
2024/02/01 4:35:34 pm GMT+5:30,YES,Female,24,57,95000,115000,Yes,Yes,BE,7.4,0,3,6,2,7,No,4,No,Yes,Yes,FitBit,76,96,115,302591
2024/02/01 4:35:35 pm GMT+5:30,YES,Female,19,46,15000,45000,Yes,Yes,MTech,8.9,0,2,3,2,8,No,4,Yes,No,Yes,Fossil Gen,73,92,114,465295
2024/02/01 4:35:35 pm GMT+5:30,YES,Female,19,60,70000,105000,No,No,Bsc,6,3,3,3,1,9,No,5,Yes,No,Yes,Samsung,79,93,110,438346
2024/02/01 4:35:36 pm GMT+5:30,YES,Male,18,58,70000,65000,No,No,Bsc,6.5,1,3,4,0,9,No,6,No,No,Yes,Fitbit,69,94,98,428378
2024/02/01 4:35:36 pm GMT+5:30,YES,Female,21,66,100000,65000,Yes,Yes,Mcom,7.6,0,2,6,0,8,No,4,No,No,Yes,Fastrack,62,88,101,400677
2024/02/01 4:35:37 pm GMT+5:30,YES,Female,21,56,40000,115000,Yes,Yes,Mcom,9.5,2,3,5,1,7,No,6,Yes,Yes,Yes,Apple,78,97,109,476898
2024/02/01 4:35:37 pm GMT+5:30,YES,Male,17,45,65000,108000,No,No,Msc,8.3,2,3,6,1,8,No,6,No,No,Yes,AmazFit,79,89,99,413380
2024/02/01 4:35:38 pm GMT+5:30,YES,Male,18,62,80000,115000,Yes,Yes,Bsc,9,3,2,4,2,8,No,4,No,No,Yes,FitBit,74,84,99,417358
2024/02/01 4:35:38 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 4:35:38 pm GMT+5:30,YES,Female,23,70,50000,87000,Yes,No,Msc,9.5,3,1,4,0,9,Yes,5,Yes,No,Yes,Firebolt,70,92,105,419226
2024/02/01 4:35:39 pm GMT+5:30,YES,Female,22,47,20000,45000,Yes,Yes,Bsc,9.4,0,3,3,0,6,Yes,5,Yes,No,Yes,Fossil Gen,66,90,98,425332
2024/02/01 4:35:39 pm GMT+5:30,YES,Female,21,66,40000,100000,Yes,Yes,BTech,8.1,3,3,3,0,7,No,7,Yes,No,Yes,Firebolt,63,84,104,326104
2024/02/01 4:35:40 pm GMT+5:30,YES,Male,21,53,15000,87000,No,No,Msc,7.4,0,3,5,0,9,Yes,8,Yes,No,Yes,Samsung,75,84,113,306257
2024/02/01 4:35:40 pm GMT+5:30,YES,Male,24,63,50000,95000,Yes,No,MCA,6.8,1,2,6,2,9,Yes,8,Yes,No,Yes,Fossil,72,86,102,341749
2024/02/01 4:35:40 pm GMT+5:30,YES,Female,21,55,50000,95000,No,No,MTech,6.3,3,2,5,0,7,No,4,Yes,Yes,Yes,Mi,66,90,96,490767
2024/02/01 4:35:41 pm GMT+5:30,YES,Male,24,69,50000,45000,Yes,Yes,BCA,8.9,3,3,3,2,8,No,5,No,No,Yes,Firebolt,64,92,114,414390
2024/02/01 4:35:42 pm GMT+5:30,YES,Female,22,63,50000,95000,No,No,Bsc,8.2,3,1,6,1,7,Yes,5,Yes,Yes,Yes,Boat,74,82,107,292022
2024/02/01 4:35:43 pm GMT+5:30,YES,Female,22,58,20000,63000,No,No,MTech,9.5,0,1,4,1,9,No,4,No,Yes,Yes,Fitbit,75,96,103,432001
2024/02/01 4:35:45 pm GMT+5:30,YES,Female,21,48,30000,62000,Yes,No,Mcom,6.1,0,3,4,0,9,Yes,7,No,Yes,Yes,Firebolt,78,92,112,324402
2024/02/01 4:35:46 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 4:35:46 pm GMT+5:30,YES,Male,23,68,20000,65000,No,Yes,Msc,9.3,0,1,5,0,9,No,5,No,No,Yes,Fossil,70,97,110,231601
2024/02/01 4:35:47 pm GMT+5:30,YES,Male,24,56,40000,100000,Yes,No,Msc,6.7,2,1,6,2,8,Yes,4,No,No,Yes,Firebolt,79,97,101,378274
2024/02/01 4:35:48 pm GMT+5:30,YES,Female,23,54,15000,30000,No,Yes,Bcom,6.5,1,1,4,1,7,No,7,No,No,Yes,Boat,67,83,101,265487
2024/02/01 4:35:48 pm GMT+5:30,YES,Female,20,52,60000,75000,Yes,No,BTech,8.1,1,1,5,0,7,Yes,8,No,No,Yes,Samsung,64,93,104,478473
2024/02/01 4:35:50 pm GMT+5:30,YES,Female,24,53,50000,87000,Yes,Yes,Bcom,6.7,1,3,5,1,8,No,7,Yes,Yes,Yes,FireBolt,77,89,105,484961
2024/02/01 4:35:51 pm GMT+5:30,YES,Female,20,64,65000,87000,No,No,MCA,6.8,3,1,3,2,9,No,8,No,No,Yes,Fastrack,79,81,115,306942
2024/02/01 4:35:51 pm GMT+5:30,YES,Female,23,49,30000,100000,No,Yes,Msc,8.9,2,1,4,1,6,No,5,No,Yes,Yes,Apple,66,97,96,264805
2024/02/01 4:35:52 pm GMT+5:30,YES,Female,24,52,20000,62000,Yes,No,Mcom,6.8,2,2,5,2,9,No,5,No,Yes,Yes,Mi,72,98,103,425220
2024/02/01 4:35:53 pm GMT+5:30,YES,Male,20,48,50000,75000,No,No,BCA,9.3,1,3,4,2,9,Yes,6,No,No,Yes,Samsung,75,89,108,334303
2024/02/01 4:35:53 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 4:35:54 pm GMT+5:30,YES,Male,22,67,60000,45000,Yes,No,Msc,6.9,1,3,3,2,9,Yes,8,No,No,Yes,Fastrack,62,90,107,249644
2024/02/01 4:35:55 pm GMT+5:30,YES,Female,20,56,65000,65000,Yes,Yes,Bsc,8.1,1,3,5,1,6,No,6,No,Yes,Yes,Samsung,61,95,99,265423
2024/02/01 4:35:56 pm GMT+5:30,YES,Male,20,54,30000,63000,No,Yes,MTech,8.4,3,2,6,2,6,Yes,7,No,Yes,Yes,Samsung,73,93,114,413672
2024/02/01 4:35:57 pm GMT+5:30,YES,Male,24,59,30000,75000,Yes,No,MTech,6.7,3,2,5,0,7,No,6,No,Yes,Yes,Firebolt,72,96,110,330652
2024/02/01 4:35:59 pm GMT+5:30,YES,Male,20,50,60000,100000,No,Yes,Bcom,6.4,2,3,4,2,9,Yes,8,No,Yes,Yes,Firebolt,72,84,96,326496
2024/02/01 4:36:00 pm GMT+5:30,YES,Female,23,66,40000,75000,Yes,No,Bsc,7.5,0,1,5,2,7,Yes,8,No,No,Yes,Boat,71,86,101,375191
2024/02/01 4:36:01 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 4:36:01 pm GMT+5:30,YES,Male,20,53,40000,90000,No,Yes,MCA,6.4,0,1,6,1,8,Yes,5,No,No,Yes,Firebolt,73,90,116,409620
2024/02/01 4:36:02 pm GMT+5:30,YES,Female,23,51,65000,90000,No,Yes,Bcom,7.2,2,2,3,2,6,Yes,8,No,No,Yes,Noise,80,82,99,406705
